model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,production_score,ranking_score
185,Ty France,San Diego Padres,New York Yankees,Carlos Rodón,4,Petco Park,105,3.8,Below average,2.1,9.3,3.9,9.3,5.7,6.6,7.0,81.86,5.9651616,286.0,6.6,3.5,7.3,7.1,Pitch-type matchup + Lineup context,False,0.43152777777777773,0.43152777777777773
186,Graham Pauley,Miami Marlins,Chicago Cubs,Javier Assad,8,loanDepot park,135,3.8,Below average,1.4,2.6,8.7,2.6,7.1,6.5,3.0,84.91999999999999,4.4738712000000005,251.0,8.5,7.5,6.5,5.9,Pitcher vulnerability + Recent power,False,0.43111111111111117,0.43111111111111117
187,Cedric Mullins,Tampa Bay Rays,Texas Rangers,Jacob deGrom,7,Globe Life Field,94,3.8,Below average,5.5,8.5,1.5,8.5,5.2,5.3,4.0,98.6,2.7961695,157.0,3.5,8.7,4.9,5.7,Pitch-type matchup + Hitter skill,False,0.4311111111111111,0.4311111111111111
188,José Tena,Washington Nationals,Los Angeles Dodgers,Tyler Glasnow,7,UNIQLO Field at Dodger Stadium,124,3.7,Below average,8.1,5.2,1.2,5.2,6.6,5.5,4.0,,,,3.5,5.4,1.5,4.3,Hitter skill + Ballpark,False,0.42958333333333326,0.42958333333333326
189,Javier Sanoja,Miami Marlins,Chicago Cubs,Javier Assad,9,loanDepot park,135,3.7,Below average,1.4,4.5,8.7,4.5,7.1,6.5,2.0,84.91999999999999,4.4738712000000005,251.0,7.2,2.0,7.5,5.0,Pitcher vulnerability + Recent power,False,0.4293055555555555,0.4293055555555555
190,Nick Sogard,Boston Red Sox,Baltimore Orioles,Chris Bassitt,5,Oriole Park at Camden Yards,110,3.7,Below average,4.1,4.0,5.1,4.0,6.0,6.5,6.0,78.98,3.4175405,343.0,7.2,6.2,3.0,5.8,Recent power + Weather,False,0.42916666666666664,0.42916666666666664
191,JJ Bleday,Cincinnati Reds,Milwaukee Brewers,Dustin May,4,Great American Ball Park,81,3.6,Below average,5.0,6.4,2.1,6.4,4.6,6.0,7.0,85.46000000000001,7.7050004,344.0,7.6,8.9,5.0,5.0,Recent power + Lineup context,False,0.42875,0.42875
192,Colton Cowser,Baltimore Orioles,Boston Red Sox,Sonny Gray,9,Oriole Park at Camden Yards,110,3.6,Below average,1.4,8.3,6.3,8.3,6.0,6.5,2.0,78.98,3.4175405,343.0,7.2,6.0,6.4,4.2,Pitch-type matchup + Recent power,False,0.42861111111111116,0.42861111111111116
193,Heliot Ramos,New York Yankees,San Diego Padres,Robbie Ray,5,Petco Park,105,3.6,Below average,5.2,3.1,2.7,3.1,5.7,6.6,6.0,81.86,5.9651616,286.0,8.6,8.6,8.1,7.6,Recent power + Weather,False,0.4276388888888889,0.4276388888888889
194,Andrew Knizner,San Francisco Giants,New York Mets,Zac Thornton,6,Citi Field,101,3.5,Below average,4.3,5.2,4.2,5.2,5.5,6.6,5.0,78.44,5.592339,355.0,3.5,7.6,8.8,3.2,Weather + Ballpark,False,0.42680555555555555,0.42680555555555555
195,Brett Bateman,Toronto Blue Jays,Kansas City Royals,Seth Lugo,1,Kauffman Stadium,168,3.5,Below average,3.9,1.4,7.8,1.4,8.6,5.4,10.0,96.98,5.3437906,59.0,3.5,1.4,1.5,1.7,Lineup context + Ballpark,False,0.4259722222222222,0.4259722222222222
196,Kyle Tucker,Los Angeles Dodgers,Washington Nationals,Cade Cavalli,4,UNIQLO Field at Dodger Stadium,124,3.5,Below average,2.2,3.8,7.5,3.8,6.6,5.5,7.0,,,,7.2,2.8,3.7,6.8,Pitcher vulnerability + Recent power,False,0.42541666666666667,0.42541666666666667
197,Luis Arraez,Philadelphia Phillies,Atlanta Braves,Martín Pérez,4,Citizens Bank Park,115,3.4,Weak,7.4,2.9,3.0,2.9,6.2,6.6,7.0,79.7,6.027298699999999,358.0,3.5,3.2,1.6,3.1,Hitter skill + Lineup context,False,0.4247222222222222,0.4247222222222222
198,Jared Young,New York Mets,San Francisco Giants,Anthony Molina,5,Citi Field,101,3.4,Weak,4.4,6.3,4.5,6.3,5.5,6.6,6.0,78.44,5.592339,355.0,3.5,2.4,4.9,2.8,Weather + Pitch-type matchup,False,0.42277777777777775,0.42277777777777775
199,Matt McLain,Cincinnati Reds,Milwaukee Brewers,Dustin May,9,Great American Ball Park,81,3.4,Weak,5.2,8.6,2.1,8.6,4.6,6.0,2.0,85.46000000000001,7.7050004,344.0,7.6,6.8,3.9,3.0,Pitch-type matchup + Recent power,False,0.42263888888888884,0.42263888888888884
200,Ben Malgeri,Detroit Tigers,Cleveland Guardians,Parker Messick,5,Progressive Field,60,3.3,Weak,6.0,5.0,2.4,5.0,3.7,6.8,6.0,71.42,12.4895571,39.0,3.5,4.5,6.1,8.0,Weather + Hitter skill,False,0.42263888888888884,0.42263888888888884
201,Brady House,Washington Nationals,Los Angeles Dodgers,Tyler Glasnow,5,UNIQLO Field at Dodger Stadium,124,3.3,Weak,7.5,3.7,1.2,3.7,6.6,5.5,6.0,,,,3.5,4.3,6.8,6.3,Hitter skill + Ballpark,False,0.4215277777777778,0.4215277777777778
202,Jose Trevino,Cincinnati Reds,Milwaukee Brewers,Dustin May,7,Great American Ball Park,81,3.3,Weak,4.8,9.7,2.1,9.7,4.6,6.0,4.0,85.46000000000001,7.7050004,344.0,7.2,4.8,2.3,2.8,Pitch-type matchup + Recent power,False,0.42124999999999996,0.42124999999999996
203,Connor Wong,Boston Red Sox,Baltimore Orioles,Chris Bassitt,9,Oriole Park at Camden Yards,110,3.2,Weak,5.7,2.0,5.1,2.0,6.0,6.5,2.0,78.98,3.4175405,343.0,3.5,3.8,8.0,5.1,Weather + Ballpark,False,0.4194444444444444,0.4194444444444444
204,Yandy Díaz,Tampa Bay Rays,Texas Rangers,Jacob deGrom,1,Globe Life Field,94,3.2,Weak,5.1,4.6,1.5,4.6,5.2,5.3,10.0,98.6,2.7961695,157.0,6.3,7.5,8.5,8.5,Lineup context + Recent power,False,0.4194444444444444,0.4194444444444444
205,Evan Carter,Texas Rangers,Tampa Bay Rays,Drew Rasmussen,7,Globe Life Field,94,3.2,Weak,9.3,2.0,1.8,2.0,5.2,5.3,4.0,98.6,2.7961695,157.0,3.5,2.6,4.1,3.3,Hitter skill + Weather,False,0.4190277777777778,0.4190277777777778
206,Xander Bogaerts,San Diego Padres,New York Yankees,Carlos Rodón,2,Petco Park,105,3.1,Weak,4.4,2.2,3.9,2.2,5.7,6.6,9.0,81.86,5.9651616,286.0,3.5,7.4,7.2,9.9,Lineup context + Weather,False,0.4155555555555555,0.4155555555555555
207,Cody Bellinger,New York Yankees,San Diego Padres,Robbie Ray,2,Petco Park,105,3.1,Weak,5.5,2.3,2.7,2.3,5.7,6.6,9.0,81.86,5.9651616,286.0,3.5,9.8,7.6,5.8,Lineup context + Weather,False,0.4151388888888889,0.4151388888888889
208,Marcus Semien,New York Mets,San Francisco Giants,Anthony Molina,6,Citi Field,101,3.1,Weak,5.2,5.7,4.5,5.7,5.5,6.6,5.0,78.44,5.592339,355.0,3.5,1.4,1.8,2.1,Weather + Pitch-type matchup,False,0.4138888888888889,0.4138888888888889
209,Mauricio Dubón,Atlanta Braves,Philadelphia Phillies,Zack Wheeler,5,Citizens Bank Park,115,3.0,Weak,3.0,3.6,6.9,3.6,6.2,6.6,6.0,79.7,6.027298699999999,358.0,7.6,4.4,2.4,2.0,Recent power + Pitcher vulnerability,False,0.4133333333333334,0.4133333333333334
210,Pedro Ramírez,Chicago Cubs,Miami Marlins,Ryan Gusto,7,loanDepot park,135,3.0,Weak,3.7,4.2,4.8,4.2,7.1,6.5,4.0,84.91999999999999,4.4738712000000005,251.0,7.6,5.7,5.3,4.6,Recent power + Ballpark,False,0.41,0.41
211,Braden Montgomery,Chicago White Sox,Minnesota Twins,Taj Bradley,6,Rate Field,69,3.0,Weak,2.6,5.9,5.7,5.9,4.1,5.5,5.0,,,,8.0,4.3,4.4,6.0,Recent power + Pitch-type matchup,False,0.40791666666666665,0.40791666666666665
212,Adam Frazier,Los Angeles Angels,Pittsburgh Pirates,Braxton Ashcraft,9,PNC Park,74,2.9,Weak,4.9,1.4,8.1,1.4,4.3,6.5,2.0,76.64,3.6039518,360.0,3.5,2.4,1.3,1.2,Pitcher vulnerability + Weather,False,0.40666666666666657,0.40666666666666657
213,Taylor Ward,Seattle Mariners,Athletics,Jeffrey Springs,7,T-Mobile Park,37,2.9,Weak,2.5,2.6,9.6,2.6,2.7,5.5,4.0,,,,3.5,2.8,2.1,3.8,Pitcher vulnerability + Weather,False,0.4008333333333333,0.4008333333333333
214,Jeremy Peña,Houston Astros,Arizona Diamondbacks,Brandon Pfaadt,1,Daikin Park,111,2.9,Weak,3.2,6.8,3.3,6.8,6.0,5.5,10.0,,,,3.5,8.1,4.6,3.0,Lineup context + Pitch-type matchup,False,0.39999999999999997,0.39999999999999997
215,Miguel Amaya,Chicago Cubs,Miami Marlins,Ryan Gusto,9,loanDepot park,135,2.8,Weak,4.5,3.3,4.8,3.3,7.1,6.5,2.0,84.91999999999999,4.4738712000000005,251.0,3.5,5.2,3.5,8.4,Ballpark + Weather,False,0.3997222222222222,0.3997222222222222
216,Ernie Clement,Toronto Blue Jays,Kansas City Royals,Seth Lugo,8,Kauffman Stadium,168,2.8,Weak,3.5,2.8,7.8,2.8,8.6,5.4,3.0,96.98,5.3437906,59.0,3.5,1.4,1.8,1.3,Ballpark + Pitcher vulnerability,False,0.3966666666666666,0.3966666666666666
217,Jo Adell,Cleveland Guardians,Detroit Tigers,Framber Valdez,4,Progressive Field,60,2.8,Weak,1.4,9.7,3.6,9.7,3.7,6.8,7.0,71.42,12.4895571,39.0,3.5,6.4,7.5,7.0,Pitch-type matchup + Lineup context,False,0.3961111111111111,0.3961111111111111
218,Gunnar Henderson,Baltimore Orioles,Boston Red Sox,Sonny Gray,3,Oriole Park at Camden Yards,110,2.7,Weak,3.1,3.0,6.3,3.0,6.0,6.5,8.0,78.98,3.4175405,343.0,3.5,4.7,3.4,3.7,Lineup context + Weather,False,0.3948611111111111,0.3948611111111111
219,Luis Lara,Milwaukee Brewers,Cincinnati Reds,Andrew Abbott,2,Great American Ball Park,81,2.7,Weak,2.8,1.4,6.6,1.4,4.6,6.0,9.0,85.46000000000001,7.7050004,344.0,3.5,2.9,9.1,7.3,Lineup context + Pitcher vulnerability,False,0.3927777777777778,0.3927777777777778
220,Samad Taylor,San Diego Padres,New York Yankees,Carlos Rodón,9,Petco Park,105,2.7,Weak,7.6,1.4,3.9,1.4,5.7,6.6,2.0,81.86,5.9651616,286.0,3.5,3.3,1.4,1.0,Hitter skill + Weather,False,0.3916666666666666,0.3916666666666666
221,Jarren Duran,Boston Red Sox,Baltimore Orioles,Chris Bassitt,7,Oriole Park at Camden Yards,110,2.6,Weak,1.9,4.8,5.1,4.8,6.0,6.5,4.0,78.98,3.4175405,343.0,7.2,5.7,8.2,8.2,Recent power + Weather,False,0.38763888888888887,0.38763888888888887
222,Josh Rojas,Kansas City Royals,Toronto Blue Jays,Max Scherzer,8,Kauffman Stadium,168,2.6,Weak,2.3,5.1,6.0,5.1,8.6,5.4,3.0,96.98,5.3437906,59.0,8.4,1.4,3.9,4.0,Ballpark + Recent power,False,0.38541666666666663,0.38541666666666663
223,Abimelec Ortiz,Washington Nationals,Los Angeles Dodgers,Tyler Glasnow,3,UNIQLO Field at Dodger Stadium,124,2.6,Weak,2.4,9.9,1.2,9.9,6.6,5.5,8.0,,,,3.5,3.5,9.1,9.4,Pitch-type matchup + Lineup context,False,0.3851388888888889,0.3851388888888889
224,Corey Seager,Texas Rangers,Tampa Bay Rays,Drew Rasmussen,2,Globe Life Field,94,2.5,Poor,2.5,6.2,1.8,6.2,5.2,5.3,9.0,98.6,2.7961695,157.0,7.2,8.8,9.6,9.6,Lineup context + Recent power,False,0.38055555555555554,0.38055555555555554
225,Jorbit Vivas,Washington Nationals,Los Angeles Dodgers,Tyler Glasnow,6,UNIQLO Field at Dodger Stadium,124,2.5,Poor,4.7,9.5,1.2,9.5,6.6,5.5,5.0,,,,3.5,3.8,1.4,1.9,Pitch-type matchup + Ballpark,False,0.37638888888888883,0.37638888888888883
226,Dylan Crews,Washington Nationals,Los Angeles Dodgers,Tyler Glasnow,9,UNIQLO Field at Dodger Stadium,124,2.5,Poor,5.8,5.2,1.2,5.2,6.6,5.5,2.0,,,,3.5,4.8,7.5,6.9,Ballpark + Hitter skill,False,0.37513888888888886,0.37513888888888886
227,J.P. Crawford,Seattle Mariners,Athletics,Jeffrey Springs,6,T-Mobile Park,37,2.4,Poor,1.9,2.1,9.6,2.1,2.7,5.5,5.0,,,,3.5,1.9,3.4,2.2,Pitcher vulnerability + Weather,False,0.3730555555555555,0.3730555555555555
228,Steven Kwan,Cleveland Guardians,Detroit Tigers,Framber Valdez,1,Progressive Field,60,2.4,Poor,4.9,4.1,3.6,4.1,3.7,6.8,10.0,71.42,12.4895571,39.0,3.5,1.8,1.1,1.8,Lineup context + Weather,False,0.3686111111111111,0.3686111111111111
229,Derek Hill,Philadelphia Phillies,Atlanta Braves,Martín Pérez,9,Citizens Bank Park,115,2.4,Poor,2.7,7.5,3.0,7.5,6.2,6.6,2.0,79.7,6.027298699999999,358.0,3.5,6.7,8.9,4.4,Pitch-type matchup + Weather,False,0.3673611111111111,0.3673611111111111
230,Francisco Alvarez,New York Mets,San Francisco Giants,Anthony Molina,8,Citi Field,101,2.3,Poor,1.9,5.8,4.5,5.8,5.5,6.6,3.0,78.44,5.592339,355.0,9.5,6.2,2.8,7.7,Recent power + Weather,False,0.36694444444444446,0.36694444444444446
231,CJ Abrams,Washington Nationals,Los Angeles Dodgers,Tyler Glasnow,4,UNIQLO Field at Dodger Stadium,124,2.3,Poor,6.0,5.1,1.2,5.1,6.6,5.5,7.0,,,,3.5,3.1,2.4,3.2,Lineup context + Ballpark,False,0.36416666666666664,0.36416666666666664
232,Myles Straw,Toronto Blue Jays,Kansas City Royals,Seth Lugo,9,Kauffman Stadium,168,2.3,Poor,2.9,1.8,7.8,1.8,8.6,5.4,2.0,96.98,5.3437906,59.0,3.5,2.6,2.5,1.5,Ballpark + Pitcher vulnerability,False,0.3631944444444444,0.3631944444444444
233,Alex Call,Los Angeles Dodgers,Washington Nationals,Cade Cavalli,8,UNIQLO Field at Dodger Stadium,124,2.2,Poor,3.3,1.4,7.5,1.4,6.6,5.5,3.0,,,,3.5,1.4,1.3,4.7,Pitcher vulnerability + Ballpark,False,0.35986111111111113,0.35986111111111113
234,Isiah Kiner-Falefa,Boston Red Sox,Baltimore Orioles,Chris Bassitt,6,Oriole Park at Camden Yards,110,2.2,Poor,3.7,2.3,5.1,2.3,6.0,6.5,5.0,78.98,3.4175405,343.0,8.6,3.0,3.9,1.3,Recent power + Weather,False,0.35944444444444446,0.35944444444444446
235,Heston Kjerstad,Baltimore Orioles,Boston Red Sox,Sonny Gray,6,Oriole Park at Camden Yards,110,2.2,Poor,4.2,1.4,6.3,1.4,6.0,6.5,5.0,78.98,3.4175405,343.0,3.5,1.4,1.0,2.3,Weather + Pitcher vulnerability,False,0.3586111111111111,0.3586111111111111
236,Jake Burger,Texas Rangers,Tampa Bay Rays,Drew Rasmussen,6,Globe Life Field,94,2.1,Poor,3.3,6.5,1.8,6.5,5.2,5.3,5.0,98.6,2.7961695,157.0,3.5,9.1,7.6,7.4,Pitch-type matchup + Weather,False,0.3583333333333333,0.3583333333333333
237,Freddy Fermin,San Diego Padres,New York Yankees,Carlos Rodón,7,Petco Park,105,2.1,Poor,1.9,6.5,3.9,6.5,5.7,6.6,4.0,81.86,5.9651616,286.0,3.5,7.5,6.2,5.7,Weather + Pitch-type matchup,False,0.3548611111111111,0.3548611111111111
238,Jake Rogers,Chicago White Sox,Minnesota Twins,Taj Bradley,9,Rate Field,69,2.1,Poor,1.4,6.6,5.7,6.6,4.1,5.5,2.0,,,,3.5,7.4,4.3,5.2,Pitch-type matchup + Pitcher vulnerability,False,0.35333333333333333,0.35333333333333333
239,José Ramírez,Cleveland Guardians,Detroit Tigers,Framber Valdez,3,Progressive Field,60,2.0,Poor,3.2,4.8,3.6,4.8,3.7,6.8,8.0,71.42,12.4895571,39.0,3.5,1.4,5.2,7.2,Lineup context + Weather,False,0.3504166666666667,0.3504166666666667
240,Keibert Ruiz,Washington Nationals,Los Angeles Dodgers,Tyler Glasnow,8,UNIQLO Field at Dodger Stadium,124,2.0,Poor,4.7,3.8,1.2,3.8,6.6,5.5,3.0,,,,7.6,5.7,9.0,7.2,Recent power + Ballpark,False,0.34902777777777777,0.34902777777777777
241,Hao-Yu Lee,Detroit Tigers,Cleveland Guardians,Parker Messick,2,Progressive Field,60,2.0,Poor,1.9,6.3,2.4,6.3,3.7,6.8,9.0,71.42,12.4895571,39.0,8.0,6.5,5.8,7.7,Lineup context + Recent power,False,0.34888888888888886,0.34888888888888886
242,Spencer Torkelson,Detroit Tigers,Cleveland Guardians,Parker Messick,6,Progressive Field,60,1.9,Poor,2.9,6.7,2.4,6.7,3.7,6.8,5.0,71.42,12.4895571,39.0,9.4,5.3,2.0,6.8,Recent power + Weather,False,0.3479166666666666,0.3479166666666666
243,Ryan Waldschmidt,Arizona Diamondbacks,Houston Astros,Ethan Pecko,9,Daikin Park,111,1.9,Poor,1.9,1.9,9.0,1.9,6.0,5.5,2.0,,,,3.5,2.6,1.4,1.6,Pitcher vulnerability + Ballpark,False,0.34680555555555553,0.34680555555555553
244,Denzel Clarke,Athletics,Seattle Mariners,George Kirby,9,T-Mobile Park,37,1.9,Poor,4.3,1.4,7.2,1.4,2.7,5.5,2.0,,,,3.5,1.4,1.2,1.1,Pitcher vulnerability + Weather,False,0.34222222222222215,0.34222222222222215
245,Gleyber Torres,Detroit Tigers,Cleveland Guardians,Parker Messick,1,Progressive Field,60,1.8,Poor,3.9,3.0,2.4,3.0,3.7,6.8,10.0,71.42,12.4895571,39.0,3.5,3.2,8.3,6.7,Lineup context + Weather,False,0.33986111111111106,0.33986111111111106
246,Amed Rosario,New York Yankees,San Diego Padres,Robbie Ray,3,Petco Park,105,1.8,Poor,1.0,6.1,2.7,6.1,5.7,6.6,8.0,81.86,5.9651616,286.0,3.5,9.9,9.6,7.7,Lineup context + Weather,False,0.33958333333333324,0.33958333333333324
247,Cooper Pratt,Milwaukee Brewers,Cincinnati Reds,Andrew Abbott,7,Great American Ball Park,81,1.8,Poor,1.4,4.9,6.6,4.9,4.6,6.0,4.0,85.46000000000001,7.7050004,344.0,7.2,2.4,2.3,1.8,Recent power + Pitcher vulnerability,False,0.33875000000000005,0.33875000000000005
248,José Caballero,New York Yankees,San Diego Padres,Robbie Ray,8,Petco Park,105,1.7,Poor,3.1,6.6,2.7,6.6,5.7,6.6,3.0,81.86,5.9651616,286.0,8.0,4.2,3.3,1.8,Recent power + Pitch-type matchup,False,0.3343055555555556,0.3343055555555556
249,Garrett Mitchell,Milwaukee Brewers,Cincinnati Reds,Andrew Abbott,5,Great American Ball Park,81,1.7,Poor,1.4,4.1,6.6,4.1,4.6,6.0,6.0,85.46000000000001,7.7050004,344.0,3.5,2.0,3.1,3.5,Pitcher vulnerability + Weather,False,0.32986111111111116,0.32986111111111116
250,Angel Genao,Cleveland Guardians,Detroit Tigers,Framber Valdez,6,Progressive Field,60,1.7,Poor,1.4,4.2,3.6,4.2,3.7,6.8,5.0,71.42,12.4895571,39.0,8.2,4.8,9.4,8.8,Recent power + Weather,False,0.32166666666666666,0.32166666666666666
251,Turner Hill,San Francisco Giants,New York Mets,Zac Thornton,5,Citi Field,101,1.6,Poor,3.3,1.4,4.2,1.4,5.5,6.6,6.0,78.44,5.592339,355.0,3.5,3.9,6.2,6.0,Weather + Lineup context,False,0.3211111111111111,0.3211111111111111
252,Austin Hedges,Cleveland Guardians,Detroit Tigers,Framber Valdez,8,Progressive Field,60,1.6,Poor,2.4,7.6,3.6,7.6,3.7,6.8,3.0,71.42,12.4895571,39.0,3.5,2.2,2.4,2.1,Pitch-type matchup + Weather,False,0.3130555555555556,0.3130555555555556
253,J.T. Realmuto,Philadelphia Phillies,Atlanta Braves,Martín Pérez,7,Citizens Bank Park,115,1.6,Poor,2.8,3.7,3.0,3.7,6.2,6.6,4.0,79.7,6.027298699999999,358.0,8.0,4.8,3.5,5.3,Recent power + Weather,False,0.31055555555555553,0.31055555555555553
254,Yainer Diaz,Houston Astros,Arizona Diamondbacks,Brandon Pfaadt,7,Daikin Park,111,1.5,Poor,1.4,4.9,3.3,4.9,6.0,5.5,4.0,,,,8.0,6.6,8.1,4.8,Recent power + Ballpark,False,0.3095833333333333,0.3095833333333333
255,David Hamilton,Milwaukee Brewers,Cincinnati Reds,Andrew Abbott,9,Great American Ball Park,81,1.5,Poor,2.4,3.0,6.6,3.0,4.6,6.0,2.0,85.46000000000001,7.7050004,344.0,3.5,1.4,2.2,1.1,Pitcher vulnerability + Weather,False,0.3063888888888889,0.3063888888888889
256,Ha-Seong Kim,Atlanta Braves,Philadelphia Phillies,Zack Wheeler,9,Citizens Bank Park,115,1.5,Poor,1.9,1.4,6.9,1.4,6.2,6.6,2.0,79.7,6.027298699999999,358.0,3.5,3.0,3.0,3.6,Pitcher vulnerability + Weather,False,0.30402777777777773,0.30402777777777773
257,Carlos Jorge,Cincinnati Reds,Milwaukee Brewers,Dustin May,8,Great American Ball Park,81,1.4,Avoid,6.1,1.4,2.1,1.4,4.6,6.0,3.0,85.46000000000001,7.7050004,344.0,3.5,1.4,1.0,7.1,Hitter skill + Weather,False,0.3036111111111111,0.3036111111111111
258,John Peck,Detroit Tigers,Cleveland Guardians,Parker Messick,7,Progressive Field,60,1.4,Avoid,4.6,1.4,2.4,1.4,3.7,6.8,4.0,71.42,12.4895571,39.0,3.5,9.2,5.6,1.6,Weather + Hitter skill,False,0.29569444444444437,0.29569444444444437
259,David Fry,Cleveland Guardians,Detroit Tigers,Framber Valdez,5,Progressive Field,60,1.4,Avoid,1.4,7.3,3.6,7.3,3.7,6.8,6.0,71.42,12.4895571,39.0,3.5,1.4,1.8,2.4,Pitch-type matchup + Weather,False,0.28680555555555554,0.28680555555555554
260,Brayan Rocchio,Cleveland Guardians,Detroit Tigers,Framber Valdez,9,Progressive Field,60,1.3,Avoid,1.4,3.6,3.6,3.6,3.7,6.8,2.0,71.42,12.4895571,39.0,9.4,5.5,7.1,5.2,Recent power + Weather,False,0.2783333333333333,0.2783333333333333
261,Cody Freeman,Texas Rangers,Tampa Bay Rays,Drew Rasmussen,8,Globe Life Field,94,1.3,Avoid,5.0,2.4,1.8,2.4,5.2,5.3,3.0,98.6,2.7961695,157.0,3.5,2.1,4.3,1.4,Weather + Ballpark,False,0.2676388888888889,0.2676388888888889
262,Gabriel Gonzalez,Minnesota Twins,Chicago White Sox,Anthony Kay,8,Rate Field,69,1.3,Avoid,2.2,1.4,5.4,1.4,4.1,5.5,3.0,,,,3.5,1.4,5.1,3.4,Weather + Pitcher vulnerability,False,0.2613888888888889,0.2613888888888889
263,George Lombard Jr.,New York Yankees,San Diego Padres,Robbie Ray,6,Petco Park,105,1.2,Avoid,3.0,1.4,2.7,1.4,5.7,6.6,5.0,81.86,5.9651616,286.0,3.5,3.7,5.4,4.2,Weather + Ballpark,False,0.25333333333333335,0.25333333333333335
264,Chandler Simpson,Tampa Bay Rays,Texas Rangers,Jacob deGrom,5,Globe Life Field,94,1.2,Avoid,5.1,1.4,1.5,1.4,5.2,5.3,6.0,98.6,2.7961695,157.0,3.5,1.4,1.2,1.5,Lineup context + Weather,False,0.24722222222222218,0.24722222222222218
265,Jake Cronenworth,San Diego Padres,New York Yankees,Carlos Rodón,8,Petco Park,105,1.2,Avoid,2.3,2.0,3.9,2.0,5.7,6.6,3.0,81.86,5.9651616,286.0,3.5,1.4,2.8,3.5,Weather + Ballpark,False,0.23888888888888887,0.23888888888888887
266,Petey Halpin,Cleveland Guardians,Detroit Tigers,Framber Valdez,7,Progressive Field,60,1.1,Avoid,2.5,1.8,3.6,1.8,3.7,6.8,4.0,71.42,12.4895571,39.0,3.5,3.1,1.9,1.7,Weather + Lineup context,False,0.2252777777777778,0.2252777777777778
267,Liam Hicks,Tampa Bay Rays,Texas Rangers,Jacob deGrom,4,Globe Life Field,94,1.1,Avoid,3.0,2.4,1.5,2.4,5.2,5.3,7.0,98.6,2.7961695,157.0,3.5,5.0,2.6,2.0,Lineup context + Weather,False,0.22236111111111112,0.22236111111111112
268,Javier Báez,Detroit Tigers,Cleveland Guardians,Parker Messick,9,Progressive Field,60,1.1,Avoid,2.7,1.4,2.4,1.4,3.7,6.8,2.0,71.42,12.4895571,39.0,3.5,4.8,8.4,2.9,Weather + Ballpark,False,0.22,0.22
269,Taylor Walls,Tampa Bay Rays,Texas Rangers,Jacob deGrom,9,Globe Life Field,94,1.0,Avoid,1.9,1.9,1.5,1.9,5.2,5.3,2.0,98.6,2.7961695,157.0,3.5,1.4,7.4,3.7,Weather + Ballpark,False,0.16166666666666665,0.16166666666666665
270,Zach McKinstry,Detroit Tigers,Cleveland Guardians,Parker Messick,8,Progressive Field,60,1.0,Avoid,1.4,2.7,2.4,2.7,3.7,6.8,3.0,71.42,12.4895571,39.0,3.5,1.4,1.1,1.5,Weather + Ballpark,False,0.1534722222222222,0.1534722222222222
