model_rank,batter_name,team,opponent,opposing_pitcher,lineup_slot,venue,park_hr_factor,hr_rating,rating,baseline_rating,matchup_rating,pitcher_vulnerability_rating,pitch_matchup_edge_rating,park_rating,weather_rating,lineup_context_rating,weather_temperature_f,weather_wind_mph,weather_wind_direction_deg,recent_power_rating,barrel_rating,contact_quality_rating,exit_velocity_rating,key_factors,expected_lineup,production_score,ranking_score
184,Nick Morabito,New York Mets,San Francisco Giants,Cesar Perdomo,7,Citi Field,101,3.9,Below average,3.3,1.4,9.6,1.4,5.5,6.5,4.0,73.58,3.728226,9.0,3.4,1.5,4.6,4.7,Pitcher vulnerability + Weather,False,0.4369444444444444,0.4369444444444444
185,Brandon Lowe,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,2,PNC Park,74,3.8,Below average,5.3,6.7,1.8,6.7,4.3,6.6,9.0,76.82,7.3943149,56.0,6.9,4.9,4.8,6.7,Lineup context + Recent power,False,0.4348611111111111,0.4348611111111111
186,Julio Rodríguez,Seattle Mariners,Athletics,Gage Jump,3,T-Mobile Park,37,3.8,Below average,5.1,4.4,4.2,4.4,2.7,5.5,8.0,,,,3.4,7.7,5.9,5.8,Lineup context + Weather,False,0.4338888888888889,0.4338888888888889
187,J.P. Crawford,Seattle Mariners,Athletics,Gage Jump,5,T-Mobile Park,37,3.8,Below average,8.1,2.2,4.2,2.2,2.7,5.5,6.0,,,,3.4,1.5,2.7,2.0,Hitter skill + Lineup context,False,0.4311111111111111,0.4311111111111111
188,Brett Callahan,Detroit Tigers,Cleveland Guardians,Gavin Williams,6,Progressive Field,60,3.7,Below average,1.6,3.8,7.5,3.8,3.7,6.7,5.0,74.3,10.0662102,46.0,3.4,9.7,9.9,8.3,Pitcher vulnerability + Weather,False,0.4298611111111111,0.4298611111111111
189,Cooper Pratt,Milwaukee Brewers,Cincinnati Reds,Brady Singer,7,Great American Ball Park,81,3.7,Below average,7.1,2.3,4.5,2.3,4.6,6.6,4.0,78.25999999999999,8.2642343,50.0,6.9,2.5,2.4,1.6,Hitter skill + Recent power,False,0.42916666666666664,0.42916666666666664
190,Trea Turner,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,2,Citizens Bank Park,115,3.7,Below average,6.5,3.2,2.7,3.2,6.2,6.6,9.0,77.18,5.530201900000001,24.0,3.4,5.8,3.2,5.0,Lineup context + Weather,False,0.42750000000000005,0.42750000000000005
191,Bryce Harper,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,3,Citizens Bank Park,115,3.6,Below average,3.6,8.1,2.7,8.1,6.2,6.6,8.0,77.18,5.530201900000001,24.0,3.4,6.8,4.2,7.6,Pitch-type matchup + Lineup context,False,0.4261111111111111,0.4261111111111111
192,Ildemaro Vargas,Arizona Diamondbacks,Houston Astros,Peter Lambert,8,Daikin Park,111,3.6,Below average,5.5,2.7,5.4,2.7,6.0,5.5,3.0,,,,3.4,5.0,6.4,3.1,Ballpark + Hitter skill,False,0.4223611111111112,0.4223611111111112
193,Griffin Conine,Miami Marlins,Chicago Cubs,Clay Holmes,2,loanDepot park,135,3.6,Below average,4.8,8.3,1.2,8.3,7.1,6.6,9.0,84.56,5.0331051,225.0,7.5,2.9,1.9,5.0,Lineup context + Pitch-type matchup,False,0.41875,0.41875
194,Jakob Marsee,Miami Marlins,Chicago Cubs,Clay Holmes,4,loanDepot park,135,3.5,Below average,5.7,4.4,1.2,4.4,7.1,6.6,7.0,84.56,5.0331051,225.0,8.0,5.7,6.3,7.4,Recent power + Ballpark,False,0.4147222222222222,0.4147222222222222
195,Angel Genao,Cleveland Guardians,Detroit Tigers,Jackson Jobe,6,Progressive Field,60,3.5,Below average,2.2,2.5,7.8,2.5,3.7,6.7,5.0,74.3,10.0662102,46.0,3.4,4.8,9.1,8.7,Pitcher vulnerability + Weather,False,0.41444444444444445,0.41444444444444445
196,Christian Koss,San Francisco Giants,New York Mets,Christian Scott,9,Citi Field,101,3.5,Below average,2.9,6.3,5.7,6.3,5.5,6.5,2.0,73.58,3.728226,9.0,9.4,4.7,3.4,1.2,Recent power + Weather,False,0.4045833333333333,0.4045833333333333
197,Pedro Ramírez,Chicago Cubs,Miami Marlins,Tyler Phillips,7,loanDepot park,135,3.4,Weak,3.2,1.9,7.2,1.9,7.1,6.6,4.0,84.56,5.0331051,225.0,3.4,5.9,5.3,3.8,Pitcher vulnerability + Ballpark,False,0.4022222222222222,0.4022222222222222
198,Jesús Sánchez,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,4,Kauffman Stadium,168,3.4,Weak,5.9,1.8,3.0,1.8,8.6,5.3,7.0,92.12,2.7340324000000003,159.0,3.4,8.1,2.0,6.0,Ballpark + Lineup context,False,0.39625000000000005,0.39625000000000005
199,Rece Hinds,Baltimore Orioles,Boston Red Sox,Payton Tolle,6,Oriole Park at Camden Yards,110,3.4,Weak,5.2,1.4,6.6,1.4,6.0,6.5,5.0,78.98,4.8466938,34.0,3.4,1.5,1.0,1.0,Pitcher vulnerability + Weather,False,0.3948611111111111,0.3948611111111111
200,Isaac Collins,Kansas City Royals,Toronto Blue Jays,Spencer Arrighetti,7,Kauffman Stadium,168,3.3,Weak,2.0,2.1,8.7,2.1,8.6,5.3,4.0,92.12,2.7340324000000003,159.0,3.4,4.1,2.1,5.4,Pitcher vulnerability + Ballpark,False,0.39416666666666667,0.39416666666666667
201,Nasim Nuñez,Washington Nationals,Los Angeles Dodgers,Justin Wrobleski,9,UNIQLO Field at Dodger Stadium,124,3.3,Weak,2.3,2.0,9.3,2.0,6.6,5.5,2.0,,,,3.4,5.3,2.4,2.6,Pitcher vulnerability + Ballpark,False,0.39263888888888887,0.39263888888888887
202,Ben Malgeri,Detroit Tigers,Cleveland Guardians,Gavin Williams,7,Progressive Field,60,3.3,Weak,2.0,3.3,7.5,3.3,3.7,6.7,4.0,74.3,10.0662102,46.0,3.4,4.4,5.9,8.2,Pitcher vulnerability + Weather,False,0.3901388888888889,0.3901388888888889
203,Kyle Tucker,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,6,UNIQLO Field at Dodger Stadium,124,3.2,Weak,6.6,3.4,1.5,3.4,6.6,5.5,5.0,,,,6.9,2.8,3.5,7.2,Recent power + Hitter skill,False,0.3872222222222222,0.3872222222222222
204,Petey Halpin,Cleveland Guardians,Detroit Tigers,Jackson Jobe,8,Progressive Field,60,3.2,Weak,2.9,4.2,7.8,4.2,3.7,6.7,3.0,74.3,10.0662102,46.0,3.4,3.0,1.8,1.3,Pitcher vulnerability + Weather,False,0.38625000000000004,0.38625000000000004
205,Josh Bell,Minnesota Twins,Chicago White Sox,Bryan Hudson,4,Rate Field,69,3.2,Weak,4.2,5.9,2.4,5.9,4.1,5.5,7.0,,,,6.3,3.5,7.1,7.0,Lineup context + Recent power,False,0.3856944444444444,0.3856944444444444
206,Mickey Gasper,Boston Red Sox,Baltimore Orioles,Kyle Bradish,2,Oriole Park at Camden Yards,110,3.1,Weak,1.9,3.5,4.8,3.5,6.0,6.5,9.0,78.98,4.8466938,34.0,9.0,7.6,4.5,8.1,Recent power + Lineup context,False,0.385,0.385
207,Dustin Harris,San Diego Padres,New York Yankees,Gerrit Cole,7,Petco Park,105,3.1,Weak,3.7,1.4,6.3,1.4,5.7,5.5,4.0,,,,3.4,1.5,10.0,6.5,Pitcher vulnerability + Ballpark,False,0.3841666666666667,0.3841666666666667
208,Troy Johnston,Colorado Rockies,St. Louis Cardinals,Kyle Leahy,2,Coors Field,207,3.1,Weak,6.1,2.4,2.1,2.4,10.0,5.9,9.0,87.26,4.349597,46.0,3.4,3.2,3.9,2.5,Ballpark + Lineup context,False,0.38305555555555554,0.38305555555555554
209,Sam Antonacci,Chicago White Sox,Minnesota Twins,Bailey Ober,1,Rate Field,69,3.0,Weak,4.2,4.8,3.9,4.8,4.1,5.5,10.0,,,,3.4,2.7,1.3,6.0,Lineup context + Weather,False,0.3819444444444444,0.3819444444444444
210,Joe Mack,Miami Marlins,Chicago Cubs,Clay Holmes,6,loanDepot park,135,3.0,Weak,4.6,7.4,1.2,7.4,7.1,6.6,5.0,84.56,5.0331051,225.0,3.4,2.2,8.4,3.4,Pitch-type matchup + Ballpark,False,0.37527777777777777,0.37527777777777777
211,Justin Crawford,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,8,Citizens Bank Park,115,3.0,Weak,6.7,1.4,2.7,1.4,6.2,6.6,3.0,77.18,5.530201900000001,24.0,3.4,1.5,8.7,4.3,Hitter skill + Weather,False,0.3729166666666666,0.3729166666666666
212,Brett Bateman,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,1,Kauffman Stadium,168,2.9,Weak,6.3,1.4,3.0,1.4,8.6,5.3,10.0,92.12,2.7340324000000003,159.0,3.4,1.5,1.2,1.5,Lineup context + Ballpark,False,0.37,0.37
213,Colson Montgomery,Chicago White Sox,Minnesota Twins,Bailey Ober,5,Rate Field,69,2.9,Weak,1.0,6.8,3.9,6.8,4.1,5.5,6.0,,,,9.4,7.1,9.0,7.9,Recent power + Pitch-type matchup,False,0.36972222222222223,0.36972222222222223
214,Austin Wells,New York Yankees,San Diego Padres,Michael King,9,Petco Park,105,2.9,Weak,1.8,7.5,5.1,7.5,5.7,5.5,2.0,,,,3.4,3.9,5.1,6.9,Pitch-type matchup + Ballpark,False,0.36930555555555555,0.36930555555555555
215,Cody Freeman,Texas Rangers,Tampa Bay Rays,Ian Seymour,9,Globe Life Field,94,2.8,Weak,2.7,2.9,8.1,2.9,5.2,5.3,2.0,96.08,3.9767744,72.0,3.4,2.1,4.5,1.4,Pitcher vulnerability + Weather,False,0.36916666666666664,0.36916666666666664
216,Alika Williams,Athletics,Seattle Mariners,Bryan Woo,8,T-Mobile Park,37,2.8,Weak,1.6,4.6,6.9,4.6,2.7,5.5,3.0,,,,9.5,1.5,8.9,1.8,Recent power + Pitcher vulnerability,False,0.36319444444444443,0.36319444444444443
217,Josh Smith,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,7,Kauffman Stadium,168,2.8,Weak,4.9,2.6,3.0,2.6,8.6,5.3,4.0,92.12,2.7340324000000003,159.0,8.5,7.7,2.2,1.3,Ballpark + Recent power,False,0.36041666666666666,0.36041666666666666
218,Ethan Salas,San Diego Padres,New York Yankees,Gerrit Cole,9,Petco Park,105,2.7,Weak,4.0,1.4,6.3,1.4,5.7,5.5,2.0,,,,3.4,1.5,1.4,9.6,Pitcher vulnerability + Ballpark,False,0.3601388888888889,0.3601388888888889
219,Carlos Cortes,Athletics,Seattle Mariners,Bryan Woo,5,T-Mobile Park,37,2.7,Weak,3.5,2.6,6.9,2.6,2.7,5.5,6.0,,,,3.4,1.5,2.6,1.9,Pitcher vulnerability + Lineup context,False,0.35861111111111116,0.35861111111111116
220,George Lombard Jr.,New York Yankees,San Diego Padres,Michael King,7,Petco Park,105,2.7,Weak,4.5,1.4,5.1,1.4,5.7,5.5,4.0,,,,3.4,3.7,5.4,3.5,Ballpark + Weather,False,0.35500000000000004,0.35500000000000004
221,Daulton Varsho,Houston Astros,Arizona Diamondbacks,Eduardo Rodriguez,7,Daikin Park,111,2.6,Weak,3.5,4.6,3.6,4.6,6.0,5.5,4.0,,,,3.4,6.9,6.0,4.5,Ballpark + Weather,False,0.35500000000000004,0.35500000000000004
222,Braden Montgomery,Chicago White Sox,Minnesota Twins,Bailey Ober,6,Rate Field,69,2.6,Weak,3.8,3.6,3.9,3.6,4.1,5.5,5.0,,,,7.8,4.2,4.1,5.4,Recent power + Weather,False,0.35458333333333325,0.35458333333333325
223,Christian Moore,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,6,PNC Park,74,2.6,Weak,5.8,1.4,3.3,1.4,4.3,6.6,5.0,76.82,7.3943149,56.0,3.4,3.6,6.7,2.8,Weather + Hitter skill,False,0.3543055555555555,0.3543055555555555
224,Christian Vázquez,Houston Astros,Arizona Diamondbacks,Eduardo Rodriguez,9,Daikin Park,111,2.5,Poor,4.5,5.7,3.6,5.7,6.0,5.5,2.0,,,,3.4,4.5,1.4,1.2,Ballpark + Pitch-type matchup,False,0.35263888888888895,0.35263888888888895
225,Vladimir Guerrero Jr.,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,3,Kauffman Stadium,168,2.5,Poor,1.8,4.0,3.0,4.0,8.6,5.3,8.0,92.12,2.7340324000000003,159.0,6.3,6.9,8.9,9.2,Ballpark + Lineup context,False,0.35097222222222224,0.35097222222222224
226,Nick Fortes,Tampa Bay Rays,Texas Rangers,MacKenzie Gore,9,Globe Life Field,94,2.5,Poor,2.6,4.7,6.0,4.7,5.2,5.3,2.0,96.08,3.9767744,72.0,3.4,4.1,5.2,1.7,Pitcher vulnerability + Weather,False,0.35,0.35
227,Gunnar Henderson,Baltimore Orioles,Boston Red Sox,Payton Tolle,5,Oriole Park at Camden Yards,110,2.4,Poor,1.6,4.3,6.6,4.3,6.0,6.5,6.0,78.98,4.8466938,34.0,3.4,2.9,2.2,3.0,Pitcher vulnerability + Weather,False,0.3479166666666667,0.3479166666666667
228,Michael Arroyo,Seattle Mariners,Athletics,Gage Jump,8,T-Mobile Park,37,2.4,Poor,2.8,5.5,4.2,5.5,2.7,5.5,3.0,,,,5.5,5.5,5.5,5.5,Pitch-type matchup + Weather,False,0.34444444444444444,0.34444444444444444
229,Ezequiel Tovar,Colorado Rockies,St. Louis Cardinals,Kyle Leahy,9,Coors Field,207,2.4,Poor,3.2,5.6,2.1,5.6,10.0,5.9,2.0,87.26,4.349597,46.0,3.4,9.8,7.1,2.7,Ballpark + Weather,False,0.3424999999999999,0.3424999999999999
230,Josh Naylor,Seattle Mariners,Athletics,Gage Jump,6,T-Mobile Park,37,2.3,Poor,4.1,3.6,4.2,3.6,2.7,5.5,5.0,,,,3.4,2.7,7.7,2.0,Weather + Lineup context,False,0.34138888888888885,0.34138888888888885
231,Ryan Jeffers,Minnesota Twins,Chicago White Sox,Bryan Hudson,3,Rate Field,69,2.3,Poor,1.7,7.9,2.4,7.9,4.1,5.5,8.0,,,,10.0,7.0,4.7,1.9,Recent power + Lineup context,False,0.33999999999999997,0.33999999999999997
232,Christian Walker,Houston Astros,Arizona Diamondbacks,Eduardo Rodriguez,5,Daikin Park,111,2.3,Poor,3.4,3.4,3.6,3.4,6.0,5.5,6.0,,,,3.4,3.1,5.6,6.4,Ballpark + Lineup context,False,0.3331944444444445,0.3331944444444445
233,Ryan McMahon,New York Yankees,San Diego Padres,Michael King,8,Petco Park,105,2.2,Poor,2.0,4.8,5.1,4.8,5.7,5.5,3.0,,,,3.4,3.5,4.4,7.1,Ballpark + Weather,False,0.3327777777777778,0.3327777777777778
234,Otto Lopez,Miami Marlins,Chicago Cubs,Clay Holmes,7,loanDepot park,135,2.2,Poor,5.0,2.9,1.2,2.9,7.1,6.6,4.0,84.56,5.0331051,225.0,3.4,7.2,6.9,5.6,Ballpark + Weather,False,0.3318055555555555,0.3318055555555555
235,Caleb Durbin,Boston Red Sox,Baltimore Orioles,Kyle Bradish,6,Oriole Park at Camden Yards,110,2.2,Poor,3.8,3.1,4.8,3.1,6.0,6.5,5.0,78.98,4.8466938,34.0,3.4,1.5,1.5,1.4,Weather + Ballpark,False,0.3302777777777778,0.3302777777777778
236,Spencer Horwitz,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,7,PNC Park,74,2.1,Poor,6.6,2.1,1.8,2.1,4.3,6.6,4.0,76.82,7.3943149,56.0,3.4,1.5,2.6,4.6,Hitter skill + Weather,False,0.3270833333333333,0.3270833333333333
237,Sean Keys,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,6,Kauffman Stadium,168,2.1,Poor,1.3,2.8,3.0,2.8,8.6,5.3,5.0,92.12,2.7340324000000003,159.0,9.0,9.6,9.9,9.8,Recent power + Ballpark,False,0.32680555555555557,0.32680555555555557
238,Drew Cavanaugh,San Francisco Giants,New York Mets,Christian Scott,8,Citi Field,101,2.1,Poor,3.1,1.4,5.7,1.4,5.5,6.5,3.0,73.58,3.728226,9.0,3.4,4.1,5.3,2.9,Weather + Pitcher vulnerability,False,0.3226388888888889,0.3226388888888889
239,Geraldo Perdomo,Arizona Diamondbacks,Houston Astros,Peter Lambert,1,Daikin Park,111,2.0,Poor,1.1,3.9,5.4,3.9,6.0,5.5,10.0,,,,3.4,1.5,5.5,3.9,Lineup context + Ballpark,False,0.31958333333333333,0.31958333333333333
240,David Hamilton,Milwaukee Brewers,Cincinnati Reds,Brady Singer,9,Great American Ball Park,81,2.0,Poor,5.0,1.8,4.5,1.8,4.6,6.6,2.0,78.25999999999999,8.2642343,50.0,3.4,1.5,2.1,1.1,Weather + Hitter skill,False,0.31763888888888886,0.31763888888888886
241,Bryan Reynolds,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,3,PNC Park,74,2.0,Poor,1.4,5.0,1.8,5.0,4.3,6.6,8.0,76.82,7.3943149,56.0,6.1,9.2,9.4,9.4,Lineup context + Weather,False,0.3159722222222222,0.3159722222222222
242,Leody Taveras,Baltimore Orioles,Boston Red Sox,Payton Tolle,7,Oriole Park at Camden Yards,110,1.9,Poor,1.2,3.8,6.6,3.8,6.0,6.5,4.0,78.98,4.8466938,34.0,3.4,2.2,3.0,2.7,Pitcher vulnerability + Weather,False,0.31430555555555556,0.31430555555555556
243,Cam Smith,Houston Astros,Arizona Diamondbacks,Eduardo Rodriguez,8,Daikin Park,111,1.9,Poor,2.1,5.0,3.6,5.0,6.0,5.5,3.0,,,,3.4,3.4,7.9,4.0,Ballpark + Weather,False,0.3006944444444445,0.3006944444444445
244,Josh Lowe,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,7,PNC Park,74,1.9,Poor,1.7,5.8,3.3,5.8,4.3,6.6,4.0,76.82,7.3943149,56.0,8.4,3.3,3.2,3.7,Recent power + Weather,False,0.2941666666666667,0.2941666666666667
245,Trevor Larnach,Minnesota Twins,Chicago White Sox,Bryan Hudson,7,Rate Field,69,1.8,Poor,1.2,6.5,2.4,6.5,4.1,5.5,4.0,,,,3.4,6.0,9.2,8.5,Pitch-type matchup + Weather,False,0.2923611111111111,0.2923611111111111
246,Esmerlyn Valdez,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,6,PNC Park,74,1.8,Poor,2.4,5.3,1.8,5.3,4.3,6.6,5.0,76.82,7.3943149,56.0,6.3,5.4,2.3,9.1,Weather + Recent power,False,0.29180555555555554,0.29180555555555554
247,Brandon Valenzuela,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,9,Kauffman Stadium,168,1.8,Poor,2.0,5.3,3.0,5.3,8.6,5.3,2.0,92.12,2.7340324000000003,159.0,3.4,3.4,5.0,6.2,Ballpark + Pitch-type matchup,False,0.2905555555555555,0.2905555555555555
248,Brandon Marsh,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,7,Citizens Bank Park,115,1.7,Poor,2.5,3.7,2.7,3.7,6.2,6.6,4.0,77.18,5.530201900000001,24.0,3.4,9.7,5.1,2.2,Weather + Ballpark,False,0.2872222222222222,0.2872222222222222
249,Luis Arraez,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,4,Citizens Bank Park,115,1.7,Poor,3.9,1.9,2.7,1.9,6.2,6.6,7.0,77.18,5.530201900000001,24.0,3.4,3.2,1.6,4.1,Lineup context + Weather,False,0.2868055555555555,0.2868055555555555
250,Will Smith,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,3,UNIQLO Field at Dodger Stadium,124,1.7,Poor,5.2,1.4,1.5,1.4,6.6,5.5,8.0,,,,3.4,1.5,4.6,1.6,Lineup context + Ballpark,False,0.28513888888888883,0.28513888888888883
251,Konnor Griffin,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,1,PNC Park,74,1.6,Poor,2.2,4.4,1.8,4.4,4.3,6.6,10.0,76.82,7.3943149,56.0,3.4,4.6,7.6,4.1,Lineup context + Weather,False,0.28375,0.28375
252,Chase Meidroth,Chicago White Sox,Minnesota Twins,Bailey Ober,8,Rate Field,69,1.6,Poor,2.7,3.2,3.9,3.2,4.1,5.5,3.0,,,,3.4,2.7,4.5,6.0,Weather + Ballpark,False,0.2797222222222222,0.2797222222222222
253,Vimael Machín,Colorado Rockies,St. Louis Cardinals,Kyle Leahy,8,Coors Field,207,1.6,Poor,1.3,5.5,2.1,5.5,10.0,5.9,3.0,87.26,4.349597,46.0,5.5,5.5,5.5,5.5,Ballpark + Weather,False,0.27888888888888885,0.27888888888888885
254,Freddie Freeman,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,4,UNIQLO Field at Dodger Stadium,124,1.5,Poor,2.5,3.0,1.5,3.0,6.6,5.5,7.0,,,,7.5,2.5,9.3,6.8,Recent power + Lineup context,False,0.27875,0.27875
255,Wade Meckler,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,3,PNC Park,74,1.5,Poor,3.3,1.4,3.3,1.4,4.3,6.6,8.0,76.82,7.3943149,56.0,3.4,2.2,4.9,3.8,Lineup context + Weather,False,0.27847222222222223,0.27847222222222223
256,Moisés Ballesteros,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,5,PNC Park,74,1.5,Poor,1.4,2.8,3.3,2.8,4.3,6.6,6.0,76.82,7.3943149,56.0,7.5,5.6,8.1,5.1,Recent power + Weather,False,0.2773611111111111,0.2773611111111111
257,Miguel Rojas,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,7,UNIQLO Field at Dodger Stadium,124,1.4,Avoid,2.8,5.3,1.5,5.3,6.6,5.5,4.0,,,,3.4,1.5,7.8,4.9,Ballpark + Weather,False,0.275,0.275
258,Tyler Heineman,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,9,PNC Park,74,1.4,Avoid,5.0,1.4,3.3,1.4,4.3,6.6,2.0,76.82,7.3943149,56.0,3.4,1.5,1.3,1.1,Weather + Hitter skill,False,0.2726388888888889,0.2726388888888889
259,Royce Lewis,Minnesota Twins,Chicago White Sox,Bryan Hudson,6,Rate Field,69,1.4,Avoid,2.1,3.7,2.4,3.7,4.1,5.5,5.0,,,,6.1,7.7,5.2,5.2,Recent power + Weather,False,0.26916666666666667,0.26916666666666667
260,Owen Caissie,Miami Marlins,Chicago Cubs,Clay Holmes,3,loanDepot park,135,1.3,Avoid,2.6,4.0,1.2,4.0,7.1,6.6,8.0,84.56,5.0331051,225.0,3.4,3.9,4.9,3.3,Lineup context + Ballpark,False,0.26069444444444445,0.26069444444444445
261,Andrés Giménez,Toronto Blue Jays,Kansas City Royals,Randy Dobnak,8,Kauffman Stadium,168,1.3,Avoid,3.0,1.8,3.0,1.8,8.6,5.3,3.0,92.12,2.7340324000000003,159.0,3.4,2.8,5.3,1.5,Ballpark + Weather,False,0.25027777777777777,0.25027777777777777
262,Graham Pauley,Miami Marlins,Chicago Cubs,Clay Holmes,8,loanDepot park,135,1.3,Avoid,1.3,4.1,1.2,4.1,7.1,6.6,3.0,84.56,5.0331051,225.0,8.2,7.1,6.2,5.9,Recent power + Ballpark,False,0.24083333333333332,0.24083333333333332
263,Weston Wilson,Seattle Mariners,Athletics,Gage Jump,7,T-Mobile Park,37,1.2,Avoid,1.5,4.5,4.2,4.5,2.7,5.5,4.0,,,,3.4,2.0,1.8,2.1,Weather + Pitch-type matchup,False,0.23708333333333334,0.23708333333333334
264,Jhonny Pereda,Seattle Mariners,Athletics,Gage Jump,9,T-Mobile Park,37,1.2,Avoid,2.4,1.4,4.2,1.4,2.7,5.5,2.0,,,,3.4,2.3,5.6,5.7,Weather + Pitcher vulnerability,False,0.2363888888888889,0.2363888888888889
265,Garrett Stubbs,Philadelphia Phillies,Atlanta Braves,Tyler Mahle,9,Citizens Bank Park,115,1.2,Avoid,3.4,1.4,2.7,1.4,6.2,6.6,2.0,77.18,5.530201900000001,24.0,3.4,1.5,4.1,2.3,Weather + Ballpark,False,0.22986111111111113,0.22986111111111113
266,Walker Jenkins,Minnesota Twins,Chicago White Sox,Bryan Hudson,9,Rate Field,69,1.1,Avoid,2.9,1.4,2.4,1.4,4.1,5.5,2.0,,,,6.9,4.6,3.1,2.1,Recent power + Weather,False,0.20958333333333332,0.20958333333333332
267,Nick Gonzales,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,4,PNC Park,74,1.1,Avoid,1.7,2.3,1.8,2.3,4.3,6.6,7.0,76.82,7.3943149,56.0,3.4,3.6,2.5,3.8,Lineup context + Weather,False,0.18875,0.18875
268,Adam Frazier,Los Angeles Angels,Pittsburgh Pirates,Paul Skenes,8,PNC Park,74,1.1,Avoid,1.9,1.4,3.3,1.4,4.3,6.6,3.0,76.82,7.3943149,56.0,3.4,2.3,1.2,1.2,Weather + Ballpark,False,0.17819444444444443,0.17819444444444443
269,Oneil Cruz,Pittsburgh Pirates,Los Angeles Angels,Walbert Ureña,5,PNC Park,74,1.0,Avoid,1.1,2.3,1.8,2.3,4.3,6.6,6.0,76.82,7.3943149,56.0,3.4,7.9,1.9,3.5,Weather + Lineup context,False,0.17736111111111114,0.17736111111111114
270,Enrique Hernández,Los Angeles Dodgers,Washington Nationals,Andrew Alvarez,9,UNIQLO Field at Dodger Stadium,124,1.0,Avoid,1.5,1.4,1.5,1.4,6.6,5.5,2.0,,,,3.4,3.4,3.2,5.3,Ballpark + Weather,False,0.14597222222222223,0.14597222222222223
